Artist,Artist_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,eng_line_ratio,eng_word_ratio,avg_rank,months_on_chart,company,gender
I.O.I,6RKnXXyprPjhBdCvL802Ku,Very Very Very,0BhMw9r3eOLMLXRFBLCt6O,0.744,0.963,7,-1.525,1,0.0616,0.136,1.86E-06,0.0836,0.788,102.985,203640,4,0.060240964,0.042654028,33.375,8,YMC,Female
I.O.I,6RKnXXyprPjhBdCvL802Ku,Hold On,64hNAJyLLuqazA2tS1ydEe,0.535,0.94,8,-1.008,1,0.0513,0.133,0,0.128,0.84,74.992,184935,4,0.12244898,0.255060729,50,2,YMC,Female
I.O.I,6RKnXXyprPjhBdCvL802Ku,Whatta Man (Good man),65y9Kv0AFpy2EB2BJPqGvJ,0.559,0.936,6,-2.254,0,0.0928,0.00634,3.55E-05,0.457,0.695,150.065,193605,4,0.323943662,0.495468278,35,3,YMC,Female
I.O.I,6RKnXXyprPjhBdCvL802Ku,Dream Girls,6t0U6KWwrQzl3HcyusKvLS,0.723,0.968,0,-1.512,1,0.147,0.0321,0,0.337,0.837,139.914,218194,4,0.417721519,0.484240688,37,4,YMC,Female
I.O.I,6RKnXXyprPjhBdCvL802Ku,Knock Knock Knock,5TSN8BueHQSo8LM7m2zsf9,0.703,0.931,6,-3.613,0,0.0958,0.308,0,0.472,0.801,92.011,230311,4,0.135802469,0.132930514,50,1,YMC,Female
I.O.I,6RKnXXyprPjhBdCvL802Ku,When The Cherry Blossoms Fade,11dJTASuSsx7GkcZtKI7yO,0.645,0.885,7,-3.757,1,0.0648,0.348,0,0.0794,0.711,99.964,203283,4,0.068965517,0.046391753,50,2,YMC,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,AYA,4BZXVFYCb76Q0Klojq4piV,0.634,0.858,4,-2.226,0,0.0809,0.101,8.56E-06,0.258,0.637,91.688,211280,4,0.220588235,0.227272727,50,2,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,Dingga,0bDYceyQd1jnJO4sK47YxU,0.772,0.925,9,-2.788,0,0.108,0.0549,0,0.201,0.795,119.963,179080,4,0.235294118,0.407843137,37.875,8,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,gogobebe,6E7jAJN2e3znSHyPCdQqx8,0.704,0.787,0,-3.114,1,0.082,0.114,0,0.228,0.707,96.929,195856,4,0.23364486,0.269736842,32,5,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,Wind flower,2qwyjoSsSr3M7HTt611Q5O,0.735,0.795,0,-2.918,1,0.0518,0.656,0,0.0665,0.825,113.988,236816,4,0.220779221,0.301038062,40.5,2,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,Rainy Season,1oKLldMLuG7cl7K6IqrbGH,0.677,0.6,2,-4.448,0,0.0543,0.806,0,0.219,0.614,91.058,222286,4,0.298507463,0.254032258,35,3,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,Paint Me,6QD9XEFCvpvjEyQXEehYMv,0.504,0.462,2,-4.156,0,0.0323,0.71,0,0.168,0.257,128.27,218917,4,0.094339623,0.049751244,50,1,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,D√©calcomanie,5WitNasXEIRptoLIQUcXMx,0.648,0.859,10,-2.384,1,0.0472,0.113,0,0.448,0.541,115.434,215998,4,0.253731343,0.339100346,30.7,10,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,NEW YORK,21tZbxhAF6edXKiIuPTkfm,0.759,0.833,5,-3.078,0,0.0698,0.0952,0,0.106,0.753,108.011,181619,4,0.277777778,0.448,50,2,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,woo hoo,3APyUDYZaxQrv0WaDi05KM,0.689,0.88,11,-3.431,1,0.121,0.194,0,0.272,0.702,111.936,193576,4,0.362318841,0.344444444,50,1,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,Girl Crush,5WGLxlhumdEqAyEgKbVmra,0.847,0.806,7,-3.133,1,0.096,0.103,0,0.0697,0.82,128.057,188042,4,0.393939394,0.52919708,50,2,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,Um Oh Ah Yeh,0icGgAiUx5b0amQLycmGUr,0.729,0.893,7,-1.896,1,0.0476,0.128,0,0.167,0.453,104.977,214088,4,0.126582278,0.153310105,28.66666667,6,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,Piano Man,2CC7fLFEcJBrO82NUwi9Op,0.783,0.853,10,-2.737,0,0.0564,0.324,0,0.807,0.805,111.042,195238,4,0.314285714,0.293233083,50,3,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,Peppermint Chocolate (feat.Whee sung),5BfBVr2vacXxUKbAH7JCDd,0.781,0.896,7,-2.264,1,0.0791,0.374,0,0.31,0.839,111.028,210250,4,0.142857143,0.142857143,42.25,4,RBW,Female
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,Don't be happy,53SDgytlX2ZoKbkjNAylPa,0.77,0.667,11,-4.12,0,0.091,0.444,0,0.3,0.601,102.003,216999,4,0.264150943,0.34439834,50,2,RBW,Female
BTOB,2hcsKca6hCfFMwwdbFvenJ,Waiting 4 U,5SnP41HdQpndAbrqi53GAd,0.544,0.663,5,-5.308,1,0.0521,0.29,0,0.11,0.322,149.896,232853,4,0.195121951,0.225988701,39.25,4,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,Beautiful Pain,3zM2yi75oB3v00sZvWUzIn,0.409,0.743,1,-4.536,1,0.0496,0.225,0,0.276,0.441,167.864,239572,4,0.129032258,0.138528139,35.5,8,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,Friend,5Ok0AYLymugVEB200ioKFN,0.663,0.784,1,-4.665,1,0.0315,0.54,0,0.119,0.478,93.038,219392,4,0.229166667,0.253787879,50,1,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,Only one for me,4vxK5XbTTDNNKYbPDmZZC3,0.674,0.749,0,-4.174,1,0.0345,0.345,0,0.289,0.65,98.006,226561,4,0.357142857,0.426997245,39.92307692,13,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,The Feeling,4mVNLk8Kd8I4S6cvgUbLvR,0.634,0.841,4,-3.766,1,0.078,0.442,0,0.29,0.464,99.972,236446,4,0.276923077,0.315412186,50,2,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,MOVIE,3b7OgfU9SY8C7YBJgTKS74,0.696,0.909,5,-3.547,0,0.0695,0.311,0,0.466,0.645,117.01,223066,4,0.309734513,0.363881402,40.33333333,6,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,ABOUT TIME,52FaH5DT8zJzTBvkzhbCtC,0.703,0.701,0,-5.044,1,0.0348,0.29,0,0.373,0.773,97.984,225909,4,0.111111111,0.149253731,50,1,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,SOMEDAY,3AblMxPcKPDSODskCzJBEE,0.559,0.746,8,-5.558,1,0.0513,0.467,0,0.129,0.421,76.999,287584,4,0.067567568,0.086142322,43.5,2,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,Pray (I`ll Be Your Man),1wpshV27JxfmAApoclaNAh,0.506,0.929,6,-2.265,1,0.0914,0.198,0,0.381,0.516,77.462,219918,4,0.350649351,0.32884097,49.75,4,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,For You,0tejqLrXfsXT5SEDld8fKk,0.634,0.832,2,-3.44,1,0.0355,0.237,0,0.085,0.636,79.996,259307,4,0,0,39,1,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,Remember That,0Ebot4LzRKFpNmlW0gkqe6,0.339,0.77,3,-3.788,1,0.0342,0.57,0,0.351,0.427,79.375,249745,4,0.132352941,0.145299145,47.5,2,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,Way Back Home,2YeozkaCbAYWOdjMKahrjU,0.623,0.743,7,-5.34,1,0.0406,0.641,0,0.344,0.44,129.84,240010,4,0.133333333,0.07755102,50,2,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,You Can Cry,77SUKLGcE3JDD5qGPBOn2O,0.701,0.7,9,-5.9,1,0.0813,0.666,0,0.364,0.639,96.949,217783,4,0.253012048,0.165016502,50,1,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,Beep Beep,3kkSLkDByhZMcuJBfb5RFx,0.717,0.924,5,-2.469,0,0.0895,0.0897,0,0.123,0.829,90.03,208718,4,0.148148148,0.127819549,50,1,Cube,Male
BTOB,2hcsKca6hCfFMwwdbFvenJ,Second confession,3gJp5iMDX2yM0PN9CXrHBF,0.776,0.844,10,-4.87,1,0.126,0.189,0,0.183,0.748,91.996,234057,4,0.147727273,0.183800623,50,1,Cube,Male
Yerin Baek,6dhfy4ByARPJdPtMyrUYJK,Here I Am Again,1uZ5Ulb2qfle3HbqB12vNQ,0.451,0.465,9,-4.485,1,0.0286,0.834,0,0.104,0.189,131.632,234840,4,0.227272727,0.176470588,25.83333333,6,JYP,Female
Yerin Baek,6dhfy4ByARPJdPtMyrUYJK,Lean On Me,43IxBx4zsgELpVdMIAkkF0,0.694,0.421,6,-7.34,0,0.0489,0.869,1.56E-06,0.101,0.313,126.193,210000,4,0,0,50,1,JYP,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,My Love (Duet Ver.),0K0HXYXl26keaIiVH8dPI1,0.632,0.742,6,-5.247,1,0.0407,0.345,0,0.112,0.362,112.09,227000,4,0.230769231,0.098837209,50,1,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Happy,459mRPsscVLMvVL59gr7EM,0.753,0.645,5,-2.913,1,0.0427,0.215,0,0.201,0.636,119.982,221000,3,0.272727273,0.279166667,32.66666667,3,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Blue,3R8iyJpmhI9ABDmTpetV2D,0.449,0.46,2,-7.081,1,0.0404,0.881,1.44E-05,0.112,0.137,99.468,212842,4,0,0,50,1,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Blue,3R8iyJpmhI9ABDmTpetV2D,0.449,0.46,2,-7.081,1,0.0404,0.881,1.44E-05,0.112,0.137,99.468,212842,4,0.111111111,0.16,50,1,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,All with You,1pEavn8UFAeij6afPwWfvM,0.247,0.41,6,-5.725,1,0.0331,0.756,2.93E-06,0.127,0.125,62.91,233940,4,0.025641026,0.048,50,1,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Rain,1ukyvyEeSg1odSQvhlRAIU,0.567,0.687,8,-3.269,1,0.0329,0.538,1.29E-05,0.0883,0.406,76.024,222047,4,0,0,45.5,2,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Gemini,6O8qig8SBplGp0cky2f8Kd,0.633,0.552,0,-6.157,0,0.0354,0.393,0,0.089,0.281,134.941,220751,4,0.233333333,0.29787234,50,1,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Stress,0a0FISfY8ty1xC69xCWf2T,0.685,0.94,0,-0.46,1,0.0754,0.0687,0,0.0389,0.933,140.081,200994,4,0.2,0.187755102,50,1,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Farewell,5l9jdxJuFN9UtT72N6SUTe,0.369,0.322,9,-7.901,0,0.034,0.865,0,0.0995,0.186,143.508,222568,4,0.03125,0.025210084,50,1,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Only one,0V7f8xzZdIrtlNnhEOMAYH,0.547,0.482,3,-5.584,1,0.0291,0.702,0,0.155,0.313,143.841,255240,4,0,0,25,3,SM,Female
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Like A Star,4MF42iCPCQufWDdf9J2Atf,0.497,0.618,7,-4.265,1,0.031,0.58,0,0.202,0.297,136.023,237221,4,0.15,0.166666667,24,4,SM,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,You,1t9FZ4govN4TS6RcA6QpYH,0.342,0.254,1,-8.996,1,0.036,0.729,1.54E-06,0.166,0.364,203.851,206373,3,0,0,50,1,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,strawberry moon,2g0LdZQce9xlcHb1mBJyuz,0.475,0.712,6,-3.306,1,0.0431,0.138,0,0.0936,0.443,169.796,205333,4,0.026315789,0.10738255,5.666666667,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Into the I-LAND,4YvtgtEH5E1pahZu9uzKRy,0.521,0.926,0,-3.719,1,0.137,0.139,0,0.124,0.31,121.883,217323,4,0.52173913,0.414330218,33.66666667,6,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,eight(Prod.&Feat. SUGA of BTS),0pYacDCZuRhcrwGUA5nTBe,0.676,0.869,1,-1.573,1,0.0423,0.115,0,0.132,0.594,120.029,167573,4,0,0,27.33333333,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,eight(Prod.&Feat. SUGA of BTS),0pYacDCZuRhcrwGUA5nTBe,0.676,0.869,1,-1.573,1,0.0423,0.115,0,0.132,0.594,120.029,167573,4,0.15,0.127906977,23.15,20,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Give You My Heart,6dGsBRuavumBs5BghcXF3D,0.344,0.43,8,-5.503,1,0.0434,0.683,0,0.0881,0.385,167.332,280360,3,0,0,28.33333333,6,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Give You My Heart,6dGsBRuavumBs5BghcXF3D,0.344,0.43,8,-5.503,1,0.0434,0.683,0,0.0881,0.385,167.332,280360,3,0,0,35.5,20,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,First Winter,5eWw4OyW26hL51XFSTkTPg,0.457,0.525,7,-6.55,1,0.0352,0.695,0,0.103,0.194,132.017,240853,4,0,0,37.33333333,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,unlucky,1jsY6pQeNaEConZWGau1L4,0.528,0.482,10,-3.689,1,0.0444,0.836,0,0.136,0.505,169.907,231133,4,0.2,0.255319149,45.33333333,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,The visitor,3TGNR8la5ydvd6PaXnEpzH,0.504,0.31,9,-7.312,0,0.16,0.662,2.82E-06,0.173,0.331,186.952,231187,3,0.363636364,0.421686747,50,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Blueming,4Dr2hJ3EnVh2Aaot6fRwDO,0.819,0.674,0,-3.145,1,0.0587,0.0849,0,0.0667,0.682,106.032,217053,4,0.222222222,0.145038168,40,22,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Blueming,4Dr2hJ3EnVh2Aaot6fRwDO,0.819,0.674,0,-3.145,1,0.0587,0.0849,0,0.0667,0.682,106.032,217053,4,0.078947368,0.25,23.11538462,26,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,above the time,2qKZnheMe0HhqYC1XJcdaA,0.471,0.548,3,-4.301,1,0.0369,0.742,0,0.0896,0.177,147.961,300733,4,0,0,40.6,5,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Lullaby,7BUtoP9NXEe7MgWvIG2KGE,0.473,0.297,3,-6.706,1,0.0339,0.889,0,0.133,0.292,129.083,261720,4,0.242424242,0.180327869,50,2,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Love poem,7HrE6HtYNBbGqp5GmHbFV0,0.404,0.467,11,-5.276,1,0.0413,0.74,0,0.106,0.273,119.994,258239,4,0.295081967,0.276679842,25,4,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,BBIBBI,4as4XEOR03oGm1STUKl6pa,0.839,0.617,7,-4.692,1,0.331,0.241,0,0.3,0.821,143.894,194426,4,0.523809524,0.483483483,27.11111111,9,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Secret Garden,5F6nAnNIsRk9QbPOx9t11B,0.482,0.387,2,-7.486,1,0.0472,0.825,0,0.138,0.258,115.051,224791,4,0,0,28.66666667,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Secret Garden,5F6nAnNIsRk9QbPOx9t11B,0.482,0.387,2,-7.486,1,0.0472,0.825,0,0.138,0.258,115.051,224791,4,0,0,43.33333333,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Sleepless rainy night,546tamGotuR5Mhbe35ONAv,0.761,0.456,10,-7.817,1,0.0461,0.727,0.000103,0.143,0.46,91.028,266517,4,0,0,34.2,5,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Last night story,0EOWckhigz9Fd2qS5Foiqh,0.599,0.786,6,-4.795,0,0.0573,0.0904,0.000474,0.0247,0.631,170.855,233051,4,0,0,50,1,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Everyday with you,1KFlYzWk8EMJY94RzM84MC,0.546,0.231,1,-11.054,1,0.029,0.814,0,0.11,0.0948,92.985,224798,4,0,0,50,2,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Autumn morning,100N8P8WYnz9eCYuLYGflV,0.57,0.316,9,-7.22,1,0.136,0.791,0,0.337,0.547,171.094,218885,4,0,0,31.14285714,7,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Shoes,2FDTnypxiwIZNjoO9T1j6O,0.766,0.814,9,-1.908,1,0.0351,0.505,1.92E-05,0.346,0.893,92.004,215205,4,0.019230769,0.057268722,30,2,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Zez√©,1dwOTQnBuN8LeVX4jNwJXS,0.771,0.848,11,-1.682,1,0.108,0.27,0,0.0873,0.708,93.024,190711,4,0.103448276,0.101522843,41,4,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Twenty-three,3YkDslZvvMixTwgDId0aYB,0.757,0.955,5,-2.299,0,0.0412,0.0168,0,0.0817,0.968,122.952,194325,4,0.034090909,0.032258065,27.85714286,7,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,The shower,6Ig42GJlpNtP77kGIXYZc4,0.578,0.324,3,-7.291,1,0.0304,0.784,0,0.106,0.228,86.915,247106,4,0,0,31.25,4,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Red Queen (feat. Zion.T),1dlKwoKIZkDPqFZJfR4PeV,0.788,0.852,1,-2.473,1,0.125,0.0693,0,0.0992,0.857,90.988,212518,4,0.048192771,0.033557047,42.5,2,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Knees,3Sc3OHN2EnhsKwzt7hMFKQ,0.441,0.238,0,-10.132,1,0.0319,0.915,0,0.176,0.203,133.386,282887,4,0,0,40.33333333,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Glasses,4ogMtogPGtC1VwKRNiHymx,0.578,0.462,11,-4.997,0,0.043,0.185,0,0.233,0.608,114.999,196556,4,0,0,50,2,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,SOGYEOKDONG,5Qz6JiSYJkiHFoVGqUzngr,0.521,0.668,1,-4.714,1,0.0258,0.00465,4.78E-05,0.124,0.473,87.919,232353,4,0,0,34.66666667,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Summer Love,257lmN21fBE1NeNwKekXSZ,0.66,0.916,0,-2.141,1,0.0551,0.0662,0,0.0312,0.603,154.926,213290,4,0.016393443,0.013392857,50,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,My old story,2jDnaEpQI6xjahWZzeVyaM,0.505,0.297,3,-8.614,1,0.0368,0.741,4.23E-05,0.228,0.175,129.522,213891,4,0,0,13,1,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Flower,2MlKto2mLQLm46plxkByCM,0.243,0.259,9,-8.362,0,0.0383,0.832,0,0.19,0.136,80.967,179905,3,0,0,50,1,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Pierrot laughs at us,7rx1DA57CL4nGS3AnFGjgJ,0.824,0.555,2,-6.366,0,0.0371,0.752,0,0.0577,0.659,106.032,233613,4,0,0,45,1,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,When love passes by,2e9GsDKqjTGRbv6lI3mK9E,0.275,0.329,0,-7.261,1,0.032,0.657,0,0.111,0.222,197.759,240718,3,0,0,28,1,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Meaning of you,3ucfniv4fLB3RPA6N9iLM2,0.591,0.448,3,-8.194,1,0.0271,0.72,0.0802,0.11,0.329,79.827,195631,4,0,0,46.69230769,13,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Dreams in summer night,08IZihEWj0fhBgF19DeZBj,0.643,0.0932,4,-14.52,1,0.0358,0.951,0,0.153,0.182,71.579,237035,4,0,0,50,1,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Boom Ladi Dadi,2UKCQXpbDH7Ch3M6Euklfm,0.783,0.361,11,-7.728,1,0.0315,0.744,0,0.465,0.498,96.016,228989,4,0,0,50,1,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,"Not Spring, Love, or Cherry Blossoms",1IdM9JrXYuMYiTdM983oH4,0.77,0.484,7,-6.626,1,0.0538,0.464,0,0.44,0.793,79.988,195265,4,0.01754386,0.017467249,38.1875,16,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Peach,3hbi6hayJ6OibzGe3fWLwf,0.693,0.193,9,-9.165,1,0.03,0.821,0,0.129,0.391,112.408,190847,4,0.074074074,0.076923077,21,2,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Every End of the Day,5m2tbM2w8mG76uwFgla2iF,0.65,0.79,10,-4.482,1,0.0294,0.0813,0,0.311,0.387,108.939,242207,4,0.083333333,0.065989848,23,5,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Don?ôt Like Her,5DZMjcAMca1rT2dD9dYdCg,0.537,0.521,6,-6.268,1,0.0362,0.607,0,0.104,0.399,78.236,257413,4,0,0,50,2,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Hold my hand,0KVClXxsZEKkyWRNXeRFrE,0.636,0.665,9,-5.012,1,0.0322,0.262,0,0.353,0.411,96.045,195213,4,0,0,24.71428571,14,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Only I didn't know,48uwqEenPJeJvFYdrM0qV7,0.475,0.24,0,-8.772,0,0.0344,0.791,0,0.0761,0.117,131.599,202109,4,0,0,21.75,4,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Scary Fairy Tale,4I7QHqHq3luA1ygpWZqqBV,0.465,0.591,10,-6.083,0,0.0263,0.388,0,0.105,0.528,155.749,222537,3,0.368421053,0.365079365,37.66666667,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Not like this,1HOiCg29ThzcizBgHrZosi,0.845,0.617,6,-4.932,1,0.0451,0.46,0,0.383,0.908,109.058,184163,4,0,0,35.5,4,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,What I'm doing slow,6jQ6IH9ERSLHGuDPJXUJKT,0.559,0.464,4,-5.558,1,0.0308,0.825,0,0.101,0.309,131.689,252003,4,0,0,49,2,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Good day,1SwZVVH9BnXtLRLi2cbFhw,0.637,0.882,9,-3.034,1,0.0654,0.165,0,0.0981,0.552,128.027,233587,4,0.095238095,0.082901554,17.66666667,6,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,The night of the first breakup,63Q0YcbhufHPvahEFJVm4O,0.411,0.352,0,-7.838,1,0.0288,0.898,3.27E-06,0.141,0.263,143.563,266136,4,0,0,48,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,In a room alone,3cpAmQzv0eMvNyFUe2HF3T,0.703,0.631,6,-5.285,0,0.0325,0.59,8.16E-06,0.333,0.646,123.977,237375,4,0,0,50,2,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Merry Christmas ahead (feat.Chundung),6I9Y6PHTWv72fgQV3tIHt0,0.665,0.803,9,-4.548,1,0.0575,0.294,0,0.26,0.496,127.998,268199,4,0.391891892,0.283076923,37.38461538,13,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Because I'm a Woman,1f5O3Kb0BQBYeUS2g1W9Ou,0.571,0.562,11,-5.377,1,0.0315,0.709,0,0.107,0.204,130.308,208641,4,0,0,37.66666667,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Nitpicking,1kODSVImpAKU1bbZvlNX2s,0.756,0.773,1,-4.332,1,0.0424,0.101,0,0.104,0.773,112.019,213577,4,0,0,20.2,5,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,Fifth Finger,1JXHeigG8lkzqYWeqxetje,0.64,0.307,0,-10.335,1,0.0295,0.707,2.01E-06,0.126,0.436,118.039,215707,3,0.217391304,0.28440367,43,1,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,first love,1FRvRsa1hNH9ykwnmINJIr,0.59,0.622,8,-4.682,1,0.0236,0.68,0,0.168,0.285,92.038,257855,4,0.025,0.019480519,48,3,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,marshmallow,02xBWhuAcE8ZJAYS0tLhpX,0.852,0.869,2,-3.528,1,0.0757,0.106,4.49E-06,0.291,0.866,140.045,194299,4,0.15625,0.233830846,33.75,4,Kakao M,Female
IU,3HqSLMAZ3g3d5poNaI7GOU,lost child,1EzYoGGkr0azLsiq8svGSl,0.59,0.832,11,-3.327,1,0.0365,0.56,0,0.155,0.174,123.937,222119,4,0,0,50,1,Kakao M,Female
ZICO,4XpUIb8uuNlIWVKmgKZXC0,Summer Hate (Feat. Rain),0t3Jr6FABrKYLxGgdbco3f,0.792,0.743,1,-3.817,1,0.0801,0.026,0,0.0631,0.835,136.993,184627,4,0.229508197,0.192727273,25.16666667,6,YG,Male
ZICO,4XpUIb8uuNlIWVKmgKZXC0,Any song,1iIhGHzzrzqQfuNkFI2qAn,0.874,0.787,10,-2.416,0,0.129,0.118,0,0.11,0.896,108.007,227227,4,0,0,43.5,2,YG,Male
ZICO,4XpUIb8uuNlIWVKmgKZXC0,Any song,1iIhGHzzrzqQfuNkFI2qAn,0.874,0.787,10,-2.416,0,0.129,0.118,0,0.11,0.896,108.007,227227,4,0.157894737,0.175824176,50,2,YG,Male
ZICO,4XpUIb8uuNlIWVKmgKZXC0,Any song,1iIhGHzzrzqQfuNkFI2qAn,0.874,0.787,10,-2.416,0,0.129,0.118,0,0.11,0.896,108.007,227227,4,0.147727273,0.215909091,28.6875,16,YG,Male
ZICO,4XpUIb8uuNlIWVKmgKZXC0,Being left (Feat. Dvwn),7hg44Uac2HOBJCLWsHXMQp,0.576,0.56,4,-7.475,1,0.109,0.482,0,0.121,0.355,79.814,218813,4,0,0,50,1,YG,Male
ZICO,4XpUIb8uuNlIWVKmgKZXC0,"Daredevil (Feat. Jvcki Wai, YUMDDA)",4hqlf0C2fcxPbzZSZNVgVw,0.868,0.789,0,-3.534,1,0.0801,0.149,0,0.108,0.699,117.043,252360,4,0.266055046,0.22826087,43,4,YG,Male
