Artist,song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,avg_rank,months_on_chart,eng_line_ratio,eng_word_ratio,company,gender
MINO,Joo,0.453,0.76,4,-3.241,0,0.303,0.188,0,0.185,0.43,87.358,249318,4,50,3,0,0,YG,Male
MINO,moneyflow (다 비켜봐),0.743,0.892,11,-3.132,1,0.256,0.0326,0,0.477,0.567,115.112,198040,4,38.66666667,3,0.236842105,0.296875,YG,Male
KANG DANIEL,What are you up to,0.726,0.668,0,-3.436,1,0.389,0.336,0,0.0872,0.873,159.952,182773,4,50,1,0.272727273,0.330275229,KONNECT,Male
YUJU,보일 듯 말 듯,0.72,0.807,3,-3.862,1,0.044,0.284,0,0.107,0.905,100.036,185977,4,50,1,0.01754386,0.003937008,SOURCE MUSIC,Female
(G)I-DLE,화(火花),0.384,0.868,6,-3.226,0,0.0711,0.0458,5.82E-06,0.0797,0.233,95.027,197320,4,39.66666667,3,0,0,Cube,Female
(G)I-DLE,DUMDi DUMDi,0.759,0.914,4,-1.072,1,0.0592,0.025,4.45E-06,0.076,0.674,123.047,210640,4,37.28571429,7,0.241935484,0.244897959,Cube,Female
(G)I-DLE,Oh my god,0.794,0.762,4,-3.525,0,0.0392,0.0358,1.41E-06,0.191,0.482,109.97,195867,4,47,2,0.285714286,0.384615385,Cube,Female
(G)I-DLE,LION,0.741,0.715,4,-5.206,0,0.034,0.0318,0,0.121,0.187,109.989,210973,4,45.75,4,0.220588235,0.291512915,Cube,Female
(G)I-DLE,Uh-Oh,0.781,0.814,11,-3.315,0,0.0648,0.0586,0,0.118,0.782,92.037,207600,4,44.5,2,0.327868852,0.199233716,Cube,Female
(G)I-DLE,Senorita,0.782,0.808,0,-3.139,1,0.0362,0.0159,4.33E-05,0.331,0.42,120.021,197616,4,42,2,0.289855072,0.343589744,Cube,Female
(G)I-DLE,한(一),0.709,0.718,6,-3.315,0,0.0312,0.059,0,0.167,0.24,104.971,205820,4,39.25,4,0.174603175,0.231578947,Cube,Female
(G)I-DLE,랄라랜드 (Feat. 브라운아이드걸스),0.774,0.792,9,-4.019,0,0.224,0.00427,1.15E-06,0.283,0.505,98.1,202773,4,50,2,0.276315789,0.375816993,Cube,Female
(G)I-DLE,LATATA,0.774,0.792,9,-4.019,0,0.224,0.00427,1.15E-06,0.283,0.505,98.1,202773,4,34.8,5,0.4,0.399293286,JYP,Female
JEON SOMI,"You, Who?",0.477,0.8,0,-3.267,1,0.0882,0.228,0,0.106,0.675,96.04,219330,4,50,1,0.2,0.170833333,Stone Music,Female
CHUNG HA,Loveship,0.384,0.384,10,-7.001,1,0.0312,0.881,0,0.0947,0.0759,129.12,259867,4,47.5,2,0.085106383,0.083832335,Stone Music,Female
CHUNG HA,Snapping,0.746,0.726,8,-3.499,0,0.0394,0.0706,3.43E-06,0.278,0.578,104.961,213164,4,35,6,0.666666667,0.574626866,Stone Music,Female
CHUNG HA,벌써 12시,0.531,0.83,3,-2.526,0,0.0446,0.0741,0,0.0993,0.419,101.903,221813,4,27.7,10,0.31147541,0.347826087,Stone Music,Female
CHUNG HA,Love U,0.774,0.92,8,-0.513,0,0.0694,0.333,0,0.101,0.685,120.039,190921,4,34.75,4,0.442622951,0.542435424,Stone Music,Female
CHUNG HA,Roller Coaster,0.633,0.907,6,-1.459,0,0.048,0.317,0,0.221,0.74,130.001,212136,4,29.8,10,0.31147541,0.468309859,Stone Music,Female
CHUNG HA,Why Don't You Know (Feat. 넉살),0.703,0.923,9,-0.962,0,0.148,0.32,0,0.367,0.623,100.038,198420,4,35.2,5,0.204081633,0.230769231,Stone Music,Female
CHUNG HA,N,0.703,0.923,9,-0.962,0,0.148,0.32,0,0.367,0.623,100.038,198420,4,23,4,0.094890511,0.048582996,Stone Music,Female
IZ*ONE,Panorama,0.726,0.963,9,-1.111,0,0.0916,0.0429,0.00157,0.128,0.769,126.062,222853,4,50,6,0.118644068,0.144736842,Off The Record,Female
IZ*ONE,Secret Story of the Swan,0.703,0.941,7,-0.995,0,0.0808,0.131,0,0.319,0.758,102.969,192333,4,41.5,4,0.285714286,0.342629482,Off The Record,Female
IZ*ONE,비올레타,0.712,0.885,7,-2.96,1,0.0605,0.00391,0,0.105,0.661,115.009,200912,4,40,4,0.017857143,0.034782609,Off The Record,Female
IZ*ONE,La Vie en Rose,0.699,0.907,9,-1.208,0,0.0544,0.0868,0,0.115,0.621,115.978,218994,4,41.71428571,7,0.486842105,0.5625,Off The Record,Female
4Minute,Hate,0.686,0.902,6,-3.78,0,0.163,0.0474,1.02E-06,0.201,0.615,149.96,216333,4,39,1,0.351351351,0.324137931,Cube,Female
4Minute,미칠듯.. (Feat. 진주),0.54,0.929,7,-2.646,1,0.279,0.00584,4.11E-06,0.424,0.621,176.019,192400,4,48,1,0,0,Cube,Female
4Minute,미쳐가 (Feat. 엠블랙 미르),0.54,0.929,7,-2.646,1,0.279,0.00584,4.11E-06,0.424,0.621,176.019,192400,4,33,2,0,0.01056338,Cube,Female
4Minute,미쳤나봐,0.54,0.929,7,-2.646,1,0.279,0.00584,4.11E-06,0.424,0.621,176.019,192400,4,46,1,0,0,Cube,Female
4Minute,미쳐,0.54,0.929,7,-2.646,1,0.279,0.00584,4.11E-06,0.424,0.621,176.019,192400,4,28.5,4,0.168674699,0.194690265,Cube,Female
4Minute,추운 비,0.574,0.767,11,-4.233,1,0.0745,0.48,0,0.338,0.542,172.043,218520,4,50,1,0.183098592,0.199170124,Cube,Female
4Minute,오늘 뭐해,0.817,0.95,11,-1.991,0,0.0458,0.185,0,0.337,0.97,133.041,206028,4,32.66666667,3,0.181818182,0.244582043,Cube,Female
4Minute,물 좋아?,0.774,0.928,11,-4.026,1,0.0425,0.37,2.46E-06,0.0857,0.875,124.942,190171,4,26.5,2,0.126984127,0.202290076,Cube,Female
4Minute,이름이 뭐예요?,0.738,0.889,11,-3.019,0,0.073,0.185,0,0.0661,0.914,115.041,186776,4,22.6,5,0.318681319,0.314371257,Cube,Female
4Minute,Volume Up,0.641,0.877,3,-2.726,0,0.0337,0.014,0.000131,0.0792,0.454,130.045,230008,4,25.5,4,0.26,0.526490066,Cube,Female
4Minute,Freestyle,0.771,0.882,0,-2.491,1,0.0403,0.0193,0,0.35,0.751,127.018,200533,4,50,1,0.416666667,0.419525066,Cube,Female
4Minute,Muzik,0.78,0.904,11,0.049,0,0.0599,0.0743,0,0.285,0.922,126.042,225373,4,29.2,5,0.603305785,0.675615213,Cube,Female
4Minute,What A Girl Wants,0.834,0.81,7,-3.035,1,0.0449,0.0564,0,0.0794,0.521,106.029,205080,4,50,3,0.538461538,0.449086162,Cube,Female
4Minute,안 줄래,0.741,0.691,6,-3.353,1,0.0611,0.0802,0,0.0822,0.584,149.986,197093,4,50,2,0.301369863,0.393188854,Cube,Female
4Minute,Hot Issue,0.854,0.833,1,-2.787,1,0.043,0.00136,0.0703,0.0466,0.364,128.008,208773,4,27.8,5,0.322222222,0.536895674,Cube,Female
AOA,Come See Me,0.601,0.871,7,-1.469,1,0.0619,0.0374,0,0.391,0.66,127.978,202680,4,50,2,0.256756757,0.264285714,FNC,Female
AOA,Bingle Bangle,0.802,0.864,7,-3.888,1,0.0639,0.0293,0,0.335,0.745,111.994,221779,4,25,4,0.258064516,0.206751055,FNC,Female
AOA,Good Luck,0.603,0.876,5,-3.217,0,0.25,0.0745,0,0.447,0.887,187.936,187025,4,32.75,4,0.584615385,0.542028986,FNC,Female
AOA,Heart Attack,0.661,0.97,0,-1.802,1,0.091,0.137,0,0.887,0.773,125.993,196522,4,37.09090909,11,0.070422535,0.118959108,FNC,Female
AOA,사뿐사뿐,0.701,0.968,1,-0.913,1,0.078,0.103,0,0.832,0.913,100.009,219533,4,29.625,8,0.450549451,0.546082949,FNC,Female
AOA,Short Hair,0.743,0.883,11,-2.016,1,0.0374,0.307,0,0.304,0.881,109.979,214589,4,50,1,0.212121212,0.218867925,FNC,Female
AOA,Miniskirt,0.758,0.858,5,-2.502,1,0.0464,0.43,0,0.201,0.963,119.992,179808,4,28.8,5,0.063829787,0.08,FNC,Female
AOA,MOYA (모야),0.902,0.77,1,-3.706,1,0.0516,0.252,0,0.0654,0.894,122.993,220356,4,50,1,0.184615385,0.205128205,FNC,Female
SUNMI,pporappippam,0.714,0.828,1,-4.68,0,0.0428,0.0513,0.0652,0.0347,0.318,120.014,206617,4,31.33333333,6,0.051282051,0.061032864,JYP,Female
SUNMI,와랄라 랄라레,0.699,0.806,11,-4.818,0,0.0494,0.00133,0,0.0579,0.615,110.014,174880,4,50,1,0.102040816,0.090361446,JYP,Female
SUNMI,LALALAY,0.699,0.806,11,-4.818,0,0.0494,0.00133,0,0.0579,0.615,110.014,174880,4,39.5,4,0.222222222,0.319727891,JYP,Female
SUNMI,Noir,0.642,0.677,8,-4.771,0,0.0343,0.00389,0,0.0854,0.258,117.039,209679,4,26,1,0.52173913,0.55952381,JYP,Female
SUNMI,주인공,0.673,0.782,7,-3.911,1,0.0404,0.0582,1.40E-06,0.391,0.609,121.991,195000,4,26.6,5,0.118644068,0.192513369,JYP,Female
SUNMI,가시나,0.722,0.833,6,-3.915,1,0.094,0.0556,0,0.195,0.53,93.941,180000,4,27,9,0.051724138,0.078341014,JYP,Female
Apink,Dumhdurum,0.653,0.923,8,-2.163,0,0.0621,0.145,0,0.137,0.692,114.902,208053,4,32.85714286,7,0.166666667,0.152380952,Plan A,Female
Apink,%% (응응),0.647,0.855,5,-2.944,0,0.037,0.294,0,0.137,0.683,144.867,208105,4,43,3,0.145454545,0.204444444,Plan A,Female
Apink,1,0.594,0.81,6,-2.083,0,0.0531,0.128,0,0.0324,0.777,123.752,199403,4,24,5,0.352941176,0.343589744,Plan A,Female
Apink,FIVE,0.664,0.903,11,-2.025,1,0.0351,0.271,0,0.453,0.788,115.029,192407,4,32,4,0,0,Plan A,Female
Apink,LUV,0.735,0.911,6,-3.282,0,0.0437,0.0511,0,0.074,0.685,103.978,238920,4,29.125,8,0.285714286,0.304832714,Plan A,Female
Apink,Mr. Chu (On Stage),0.734,0.912,11,-3.748,0,0.0607,0.171,0,0.172,0.679,119.966,204755,4,4,2,0.25,0.223214286,Plan A,Female
Apink,Good Morning Baby,0.69,0.839,9,-2.444,1,0.0342,0.318,1.62E-06,0.124,0.678,106.006,225575,4,47,3,0.255319149,0.285,Plan A,Female
Apink,NoNoNo,0.74,0.908,4,-2.668,0,0.0327,0.106,0,0.0637,0.745,105.996,220099,4,24.66666667,6,0,0.116504854,Plan A,Female
Apink,Secret,0.74,0.908,4,-2.668,0,0.0327,0.106,0,0.0637,0.745,105.996,220099,4,50,1,0.257142857,0.305732484,Plan A,Female
Apink,BUBIBU (Remix Ver.),0.752,0.695,5,-6.813,1,0.0358,0.315,0,0.256,0.681,118.002,215593,4,45,2,0,0.061302682,Plan A,Female
Apink,My My,0.68,0.949,5,-2.836,0,0.039,0.0151,3.62E-05,0.0433,0.555,107.988,234967,4,38,3,0.245614035,0.265060241,Plan A,Female
Apink,몰라요,0.627,0.841,5,-3.398,0,0.0287,0.0708,0,0.128,0.274,132.052,224160,4,49.5,2,0.020833333,0.022346369,Plan A,Female
DEAN,"하루살이 (feat. 설리, Rad Museum)",0.463,0.566,8,-6.195,1,0.145,0.196,0,0.284,0.219,93.921,255729,4,50,1,0,0,you.will.knovv,Male
DEAN,넘어와 (Feat. 백예린),0.496,0.63,6,-7.849,0,0.186,0.0747,0,0.638,0.318,168.225,266137,4,45.5,4,0.212121212,0.222222222,you.will.knovv,Male
PENTAGON,빛나리,0.74,0.804,3,-2.187,1,0.0546,0.411,0,0.0578,0.791,150.013,198796,4,48.66666667,3,0.213333333,0.181184669,Cube,Male
SEUNGRI,Gotta Talk To U,0.746,0.712,10,-5.447,0,0.0346,0.114,0,0.27,0.743,128.04,215480,4,47.5,2,0.363636364,0.21719457,YG,Male
Trouble Maker,내일은 없어,0.694,0.9,2,-3.31,0,0.0393,0.39,4.81E-06,0.27,0.6,117.94,218697,4,25.25,4,0.092307692,0.249056604,Cube,Female
Trouble Maker,Trouble Maker,0.838,0.805,10,-2.723,0,0.0541,0.0826,3.77E-06,0.0778,0.952,115.026,219638,4,23.66666667,6,0.222222222,0.303571429,Cube,Female
HyunA,Lip & Hip,0.742,0.847,11,-2.763,0,0.0485,0.00117,8.49E-06,0.142,0.516,112.95,209747,4,50,2,0.396551724,0.42745098,Cube,Female
HyunA,BABE,0.819,0.837,1,-3.246,0,0.0908,0.168,0,0.0842,0.67,110.045,193328,4,38.75,4,0.275862069,0.328519856,Cube,Female
HyunA,어때?,0.746,0.917,6,-2.182,1,0.0542,0.0225,0,0.0527,0.72,100.01,199210,4,38,2,0.087719298,0.071129707,Cube,Female
